Name,Artist,Times
Rhianna,13515,500
Rhianna,13519,181
Rhianna,159,436
Rhianna,4201,156
Rhianna,229,146
Rhianna,1122,91
Rhianna,8469,259
Rhianna,3754,157
Rhianna,511,22653
Rhianna,13517,316
Rhoda,15692,1602
Rhoda,17469,823
Rhoda,6756,613
Rhoda,16125,1030
Rhoda,3127,929
Rhoda,2560,1213
Rhoda,14969,1266
Rhoda,11667,1855
Rhoda,-1,1828
Rhoda,4869,1921
Rhoda,18448,1522
Rhoda,11637,725
Rhoda,13297,1609
Rhoda,18404,1465
Rhoda,-1,1371
Rhoda,693,1232
Rhoda,-1,1360
Rhoda,3301,1636
Rhoda,15961,54
Rhoda,-1,1035
Rhoda,9664,1232
Rhoda,7150,1523
Rhoda,-1,1499
Rhoda,16279,1916
Rhoda,18303,287
Rhoda,-1,1362
Rhoda,12581,1824
Rhoda,-1,1755
Rhoda,5494,1777
Rhoda,15385,1949
Rhoda,10192,866
Rhoda,14688,709
Rhoda,14017,703
Rhoda,568,469
Rhoda,-1,748
Rhoda,-1,1813
Rhody,2148,168
Rhody,8033,3621
Rhody,1423,2013
Rhody,10820,427
Rhody,6722,3243
Rhody,3581,2575
Rhody,11303,4092
Rhody,10514,2500
Rhody,14885,1957
Rhody,-1,2481
Rhody,273,2780
Rhody,9521,2803
Rhody,11667,3497
Rhody,708,3345
Rhody,6723,4286
Rhody,15906,2660
Rhody,16686,1715
Rhody,17265,3242
Rhody,5876,0
Rhody,2008,2148
Rhody,6342,4355
Rhody,8472,3777
Rhody,13359,2977
Rhody,4228,1727
Rhody,16564,4141
Rhody,13323,166
Rhody,17338,1597
Rhody,15945,2835
Rhody,11922,3021
Rhody,13510,3917
Rhody,8050,113
Rhody,-1,1161
Rhody,10017,3765
Rhody,-1,2591
Rhody,-1,3358
Rhody,-1,50
Rhody,17415,1512
Rhody,1871,3247
Rhody,10826,226
Rhody,4850,2377
Rhody,18351,1966
Rhody,9291,2848
Rhody,15548,567
Rhody,-1,1107
Rhody,2253,1375
Rhody,4002,561
Rhody,11277,2825
Ricca,3347,1052
Ricca,6137,922
Ricca,4742,2800
Ricca,6144,494
Ricca,1709,988
Ricca,433,1390
Ricca,-1,1416
Ricca,2997,51
Ricca,1755,927
Ricca,235,1195
Ricca,615,441
Ricca,162,850
Ricca,624,931
Ricca,3693,739
Ricca,1639,599
Ricca,6140,849
Ricca,6143,621
Ricca,718,2423
Ricca,6148,600
Ricca,2460,625
Ricca,630,1789
Ricca,438,785
Ricca,5416,757
Ricca,163,427
Ricca,6147,662
Ricca,715,4003
Ricca,14472,3096
Ricca,6146,487
Ricca,-1,1671
Ricca,418,1791
Ricca,2265,583
Ricca,8470,2606
Ricca,227,1614
Ricca,159,688
Ricca,211,575
Ricca,554,725
Ricca,1164,2393
Ricca,6139,1079
Ricca,4098,2795
Ricca,6981,340
Ricca,737,396
Ricca,17638,3303
Ricca,3747,694
Ricca,6145,694
Ricca,6136,1340
Ricca,7002,2379
Ricky,-1,1554
Ricky,1723,513
Ricky,2661,310
Ricky,11552,149
Ricky,199,104
Ricky,1159,147
Ricky,1096,413
Ricky,210,127
Ricky,3616,2279
Ricky,4372,721
Ricky,433,243
Ricky,-1,83
Ricky,-1,623
Ricky,18284,1551
Ricky,2425,250
Ricky,217,188
Ricky,12994,523
Ricky,4387,119
Ricky,540,100
Ricky,11556,151
Ricky,492,148
Ricky,3673,223
Ricky,-1,1013
Ricky,-1,0
Ricky,602,109
Ricky,11551,154
Ricky,1378,99
Ricky,298,191
Ricky,11554,169
Ricky,8304,195
Ricky,222,296
Ricky,1947,253
Ricky,6228,253
Ricky,2121,208
Ricky,18010,1623
Ricky,11549,273
Ricky,6375,1239
Ricky,6294,157
Ricky,6773,679
Ricky,6298,181
Ricky,6293,591
Ricky,11548,314
Ricky,11550,192
Ricky,11547,191
Ricky,11553,160
Ricky,4118,204
Ricky,4223,152
Ricky,4837,108
Ricky,634,701
Rikki,-1,435
Rikki,-1,693
Rikki,17668,599
Rikki,16940,878
Rikki,-1,43
Rikki,16784,29
Rikki,11662,509
Rikki,11536,738
Rikki,-1,1048
Rikki,3992,1200
Rikki,9054,1093
Rikki,-1,1315
Rikki,13073,150
Rikki,-1,1026
Rikki,7461,612
Rikki,16770,547
Rikki,8569,1357
Rikki,-1,1367
Rikki,-1,169
Rikki,7837,934
Rikki,-1,841
Rikki,6527,1059
Rikki,10013,324
Rikki,-1,1009
Rikki,16151,546
Rikki,12451,1202
Rikki,15436,864
Rikki,6427,526
Rikki,2019,1066
Rikki,10107,89
Rikki,4783,1146
Rikki,-1,409
Rikki,-1,0
Rikki,14505,1104
Rikki,15458,368
Rikki,11198,146
Rikki,12193,206
Rikki,12721,205
Rina,877,447
Rina,8294,39879
Rina,1491,2669
Rina,333,207
Rina,3914,1442
Rina,2031,327
Rina,2444,287
Rina,151,445
Rina,3955,281
Rina,-1,16757
Rina,63,40788
Rina,1014,321
Rina,11168,919
Rina,77,227
Rina,2075,282
Rina,3978,417
Rina,17504,32650
Rina,11167,1362
Rina,4750,4670
Rina,7130,1096
Rina,12119,806
Rina,89,347
Rina,610,6939
Rina,3966,2064
Rina,3832,1590
Rina,3501,343
Rina,11174,290
Rina,6246,262
Rina,959,12159
Rina,11176,298
Rina,11166,1107
Rina,11171,400
Rina,176,651
Rina,227,309
Rina,1107,40867
Rina,1048,9741
Rina,2558,266
Rina,221,297
Rina,479,1518
Rina,187,20481
Rina,972,1563
Rina,1913,877
Rina,11175,222
Rina,478,235
Rina,5923,187
Rina,11170,452
Rina,11169,452
Rina,11172,333
Rina,7708,2910
Rina,6497,32460
Rina,397,6733
Rina,5561,41806
Riva,14765,1813
Riva,9974,1293
Riva,5931,1512
Riva,11152,83
Riva,-1,2009
Riva,6677,1844
Riva,7756,1958
Riva,4011,1037
Riva,2887,3534
Riva,17121,2476
Riva,-1,4514
Riva,14329,3733
Riva,14982,1269
Riva,5363,129
Riva,6039,3287
Riva,10614,2767
Riva,7823,3915
Riva,13177,3393
Riva,17197,362
Riva,15758,1108
Riva,15974,2533
Riva,-1,2460
Riva,8600,181
Riva,9027,2339
Riva,-1,1334
Riva,1952,557
Riva,-1,749
Riva,-1,2476
Riva,15524,1453
Riva,14936,2155
Riva,8060,1264
Riva,-1,352
Riva,166,3159
Riva,7738,2489
Riva,8354,2943
Riva,9819,78
Riva,-1,1403
Riva,7987,1968
Riva,16722,2608
Riva,10730,4439
Rivkah,1464,5177
Rivkah,246,20
Rivkah,283,131
Rivkah,1480,0
Rivkah,575,39
Rivkah,1478,0
Rivkah,1476,0
Rivkah,295,0
Rivkah,289,21
Rivkah,889,196
Rivkah,378,64
Rivkah,679,0
Rivkah,1466,576
Rivkah,299,20
Rivkah,1467,261
Rivkah,733,0
Rivkah,945,52
Rivkah,1468,87
Rivkah,300,46
Rivkah,1479,0
Rivkah,55,0
Rivkah,89,154
Rivkah,67,16570
Rivkah,1471,42
Rivkah,1474,26
Rivkah,157,83
Rivkah,533,20
Rivkah,1477,0
Rivkah,959,0
Rivkah,220,251
Rivkah,1475,20
Rivkah,288,0
Rivkah,1421,0
Rivkah,180,626
Rivkah,701,0
Rivkah,227,20
Rivkah,1469,80
Rivkah,258,0
Rivkah,972,0
Roanna,13363,903
Roanna,9088,51
Roanna,2840,1098
Roanna,3410,1484
Roanna,4331,1703
Roanna,-1,1511
Roanna,1783,1758
Roanna,1416,1960
Roanna,-1,4187
Roanna,-1,2281
Roanna,13594,3962
Roanna,17321,3955
Roanna,14895,1735
Roanna,-1,146
Roanna,14017,2048
Roanna,4227,184
Roanna,9084,3913
Robbin,301,20
Robbin,603,58
Robbin,208,32
Robbin,206,37
Robbin,17689,0
Robbin,107,29
Robbin,9129,370
Robbin,5950,0
Robbin,-1,172
Robbin,65,0
Robbin,15143,0
Robbin,474,0
Robbin,757,45
Robbin,12013,33
Robbin,17686,0
Robbin,2675,33
Robbin,7324,0
Robbin,16525,33
Robbin,5290,152
Robbin,2760,185
Robbin,7129,355
Robbin,355,68
Robbin,733,29
Robbin,182,66
Robbin,547,0
Robbin,526,20
Robbin,5027,0
Robbin,2020,23
Robbin,9160,29
Robbin,52,23
Robbin,691,57
Robbin,3373,75
Robbin,3065,77
Robbin,167,0
Robbin,1242,54
Robbin,227,607
Robbin,2818,31
Robbin,857,0
Robbin,1122,0
Robbin,17685,57
Robbin,13362,32
Robbin,4299,24
Robbin,17688,0
Robby,4774,548
Robby,1195,512
Robby,810,2508
Robby,12943,587
Robby,813,2132
Robby,830,409
Robby,951,369
Robby,779,472
Robby,386,879
Robby,104,143
Robby,923,444
Robby,8453,384
Robby,-1,1187
Robby,17452,243
Robby,2940,490
Robby,978,666
Robby,12944,364
Robby,1180,2577
Robby,834,474
Robby,4037,1355
Robby,230,3395
Robby,503,1882
Robby,466,536
Robby,815,669
Robby,377,1686
Robby,707,1059
Robby,-1,2232
Robby,190,808
Robby,843,778
Robby,1410,742
Robby,5100,503
Robby,806,581
Robby,1145,372
Robby,937,1255
Robby,1196,390
Robby,809,1105
Robby,1541,765
Robby,1406,973
Robby,5666,290
Robby,2275,1960
Robby,1866,703
Robby,412,593
Robbyn,1934,288
Robbyn,900,399
Robbyn,1167,587
Robbyn,199,462
Robbyn,223,387
Robbyn,196,365
Robbyn,618,722
Robbyn,195,267
Robbyn,16839,374
Robbyn,8864,283
Robbyn,65,410
Robbyn,615,436
Robbyn,192,416
Robbyn,1116,442
Robbyn,215,695
Robbyn,8591,319
Robbyn,714,584
Robbyn,11900,744
Robbyn,4531,453
Robbyn,270,753
Robbyn,2531,713
Robbyn,7525,624
Robbyn,163,329
Robbyn,715,417
Robbyn,154,841
Robbyn,3676,386
Robbyn,11229,415
Robbyn,1421,277
Robbyn,16837,785
Robbyn,2632,800
Robbyn,1519,1422
Robbyn,1089,345
Robbyn,16385,492
Robbyn,227,1212
Robbyn,1958,384
Robbyn,429,1208
Robbyn,1384,352
Robbyn,221,230
Robbyn,4079,439
Robbyn,16838,355
Robena,486,533
Robena,903,224
Robena,506,873
Robena,1167,751
Robena,2660,248
Robena,1098,266
Robena,3200,728
Robena,3198,202
Robena,599,248
Robena,72,517
Robena,97,543
Robena,539,193
Robena,525,205
Robena,504,1301
Robena,1116,276
Robena,6539,227
Robena,300,654
Robena,228,273
Robena,89,756
Robena,5441,305
Robena,439,257
Robena,3205,204
Robena,5691,512
Robena,918,260
Robena,1243,202
Robena,16896,298
Robena,233,396
Robena,1246,548
Robena,14374,913
Robena,498,448
Robena,1097,1236
Robena,542,212
Robena,173,622
Robena,8592,214
Robena,288,482
Robena,11812,171
Robena,167,194
Robena,3769,367
Robena,453,409
Robena,229,727
Robena,1988,162
Robena,680,218
Robena,12295,284
Robena,1295,186
Robena,3186,269
Robena,518,350
Robena,10605,101
Robenia,706,547
Robenia,732,1446
Robenia,12934,986
Robenia,1369,537
Robenia,18513,620
Robenia,951,701
Robenia,2790,748
Robenia,4460,759
Robenia,3474,728
Robenia,1522,985
Robenia,917,798
Robenia,12936,659
Robenia,954,1311
Robenia,3480,699
Robenia,12939,425
Robenia,2838,525
Robenia,918,757
Robenia,707,1491
Robenia,1803,2669
Robenia,724,1009
Robenia,843,375
Robenia,4165,1828
Robenia,-1,595
Robenia,1513,543
Robenia,1808,697
Robenia,1353,519
Robenia,7117,618
Robenia,2785,1306
Robenia,12935,746
Robenia,9460,483
Robenia,1366,1031
Robenia,5165,436
Roberta,-1,567
Roberta,14921,4094
Roberta,-1,2351
Roberta,-1,2099
Roberta,-1,313
Roberta,14901,1769
Roberta,6794,347
Roberta,7428,2815
Roberta,-1,390
Roberta,-1,3294
Roberta,16030,1907
Roberta,-1,3649
Roberta,7306,4154
Roberta,7546,4122
Roberta,7475,1634
Roberta,5438,3078
Roberta,7022,837
Roberta,-1,1325
Roberta,3640,116
Roberta,9597,664
Roberta,15753,1917
Robinet,13089,580
Robinet,5631,273
Robinet,2146,262
Robinet,603,1187
Robinet,3131,198
Robinet,250,184
Robinet,3677,330
Robinet,5353,258
Robinet,12017,479
Robinet,249,360
Robinet,10394,194
Robinet,11204,204
Robinet,10374,335
Robinet,1622,521
Robinet,231,518
Robinet,13095,196
Robinet,2288,453
Robinet,13090,400
Robinet,16115,77
Robinet,18722,943
Robinet,2921,443
Robinet,-1,256
Robinet,1627,439
Robinet,10392,809
Robinet,13094,316
Robinet,1123,406
Robinet,3145,181
Robinet,3147,835
Robinet,7493,301
Robinet,1946,990
Robinet,13093,274
Robinet,222,153
Robinet,4821,177
Robinet,14975,805
Robinet,-1,994
Robinet,-1,75
Robinet,1620,176
Robinet,2164,356
Robinet,2673,370
Robinet,1969,387
Robinet,1948,191
Robinet,154,294
Robinet,1645,627
Robinet,567,275
Robinet,2136,929
Robinet,3778,175
Robinet,616,300
Robinet,6151,419
Robinet,227,514
Robinet,857,260
Robinet,10111,408
Robinet,14459,941
Robinet,5434,356
Robinet,-1,444
Robinetta,486,562
Robinetta,-1,111
Robinetta,15638,794
Robinetta,18291,199
Robinetta,-1,471
Robinetta,-1,699
Robinetta,8591,807
Robinetta,7696,160
Robinetta,18215,834
Robinetta,12000,773
Robinetta,-1,203
Robinetta,5029,100
Robinetta,4584,744
Robinette,5184,1154
Robinette,16699,469
Robinette,16766,3910
Robinette,16697,471
Robinette,2222,1907
Robinette,15102,1442
Robinette,2976,650
Robinette,3384,654
Robinette,7766,511
Robinette,16767,2380
Robinette,6626,1151
Robinette,56,483
Robinette,475,588
Robinette,230,823
Robinette,54,858
Robinette,1075,2189
Robinette,2236,465
Robinette,547,823
Robinette,8159,431
Robinette,1402,1197
Robinette,2923,316
Robinette,5119,482
Robinette,238,2627
Robinette,16698,475
Robinette,17618,1757
Robinette,1449,568
Robinette,81,1198
Robinette,4586,1235
Robinette,3316,347
Robinette,1241,352
Robinette,3109,4337
Robinette,2226,783
Robinette,330,1257
Robinette,6288,2980
Robinette,16694,757
Robinette,16898,1419
Robinette,3227,413
Robinette,972,1267
Roby,1934,214
Roby,301,106
Roby,283,72
Roby,1939,121
Roby,322,168
Roby,289,697
Roby,327,83
Roby,292,119
Roby,913,103
Roby,1941,47
Roby,1942,46
Roby,1379,66
Roby,366,252
Roby,285,133
Roby,1936,152
Roby,299,266
Roby,465,56
Roby,290,110
Roby,329,73
Roby,308,146
Roby,300,128
Roby,466,68
Roby,332,57
Roby,239,68
Roby,89,1160
Roby,294,500
Roby,527,142
Roby,67,577
Roby,1937,159
Roby,484,42
Roby,543,185
Roby,288,700
Roby,701,100
Roby,1935,204
Roby,1938,145
Roby,330,128
Roby,531,94
Roby,1940,124
Roch,706,956
Roch,316,1626
Roch,726,420
Roch,207,421
Roch,333,983
Roch,383,490
Roch,196,354
Roch,212,2191
Roch,1281,357
Roch,1651,466
Roch,1372,294
Roch,909,2869
Roch,4156,327
Roch,1364,403
Roch,7329,1117
Roch,3427,677
Roch,1249,620
Roch,928,340
Roch,917,787
Roch,815,859
Roch,2664,234
Roch,2834,413
Roch,932,4847
Roch,754,264
Roch,707,871
Roch,1521,390
Roch,1360,440
Roch,4821,313
Roch,234,712
Roch,533,454
Roch,1246,695
Roch,498,818
Roch,1545,374
Roch,4087,335
Roch,2861,441
Roch,3602,1987
Roch,1274,333
Roch,841,570
Roch,159,2125
Roch,8108,3222
Roch,1406,464
Roch,562,684
Rochell,1059,241
Rochell,293,269
Rochell,5802,770
Rochell,1043,300
Rochell,289,1848
Rochell,3321,150
Rochell,18584,201
Rochell,1459,328
Rochell,3577,362
Rochell,2980,195
Rochell,324,174
Rochell,1201,180
Rochell,1462,322
Rochell,536,148
Rochell,793,294
Rochell,1105,550
Rochell,8279,2566
Rochell,456,957
Rochell,2392,443
Rochell,458,1513
Rochell,300,418
Rochell,466,200
Rochell,89,407
Rochell,4185,1581
Rochell,786,511
Rochell,471,308
Rochell,461,326
Rochell,45,316
Rochell,692,308
Rochell,498,199
Rochell,2432,185
Rochell,3342,2498
Rochell,288,209
Rochell,1453,182
Rochell,686,365
Rochell,360,164
Rochell,16907,3356
Rochell,344,3237
Rochell,2982,189
Rochell,1038,231
Rochell,704,241
Rochell,4223,503
Rochell,12752,203
Rochella,9402,802
Rochella,9406,686
Rochella,18739,2343
Rochella,455,1344
Rochella,1459,741
Rochella,912,534
Rochella,10943,2279
Rochella,292,1182
Rochella,1201,624
Rochella,56,490
Rochella,2478,3241
Rochella,297,578
Rochella,4747,613
Rochella,1064,1346
Rochella,4920,694
Rochella,299,584
Rochella,4750,1114
Rochella,891,922
Rochella,290,837
Rochella,9403,518
Rochella,291,912
Rochella,89,994
Rochella,682,1296
Rochella,377,550
Rochella,786,552
Rochella,2071,601
Rochella,190,817
Rochella,4918,3934
Rochella,5860,1461
Rochella,4927,826
Rochella,10535,2554
Rochella,349,837
Rochella,17493,1300
Rochella,18591,1222
Rochella,9400,1053
Rochella,7170,526
Rochelle,15715,3890
Rochelle,1059,1088
Rochelle,325,717
Rochelle,333,2578
Rochelle,289,37515
Rochelle,2685,3076
Rochelle,324,985
Rochelle,-1,1261
Rochelle,297,2087
Rochelle,161,1269
Rochelle,2017,24724
Rochelle,540,1081
Rochelle,320,1611
Rochelle,536,1122
Rochelle,525,1682
Rochelle,318,1864
Rochelle,2970,631
Rochelle,326,1860
Rochelle,13760,2747
Rochelle,321,1142
Rochelle,290,1121
Rochelle,308,1643
Rochelle,307,1194
Rochelle,305,1063
Rochelle,300,5274
Rochelle,466,6082
Rochelle,291,2353
Rochelle,55,5840
Rochelle,89,2522
Rochelle,-1,25585
Rochelle,294,903
Rochelle,298,4323
Rochelle,257,2034
Rochelle,10153,1454
Rochelle,311,964
Rochelle,543,961
Rochelle,1246,12000
Rochelle,498,1631
Rochelle,528,798
Rochelle,288,6752
Rochelle,701,1542
Rochelle,8170,18173
Rochelle,296,3281
Rochelle,349,787
Rochelle,323,1872
Romola,6937,178
Romola,1235,326
Romola,2157,327
Romola,14793,389
Romola,1754,1123
Romola,17670,449
Romola,3069,1043
Romola,2024,702
Romola,-1,722
Romola,17867,699
Romola,-1,31
Romola,-1,430
Romola,-1,816
Romola,7917,1262
Romola,5828,790
Romola,6724,174
Romola,-1,76
Romola,-1,1083
Romola,5732,462
Romola,-1,1083
Romola,3721,692
Romola,13324,325
Romola,14929,244
Romola,-1,1015
Romola,11568,1104
Romola,-1,808
Romola,5283,527
Romola,8303,749
Romola,4423,102
Romola,-1,937
Romola,9427,116
Romola,7736,347
Romola,4119,792
Romola,17411,1286
Romola,2107,888
Romy,5790,0
Romy,1718,0
Romy,212,0
Romy,433,0
Romy,7411,0
Romy,5284,25
Romy,204,0
Romy,16928,0
Romy,4928,51
Romy,2277,0
Romy,14677,42
Romy,602,0
Romy,366,0
Romy,2786,0
Romy,8595,0
Romy,8313,0
Romy,718,0
Romy,8594,0
Romy,3619,0
Romy,8591,0
Romy,606,0
Romy,228,50
Romy,2491,29
Romy,7147,0
Romy,630,0
Romy,8592,0
Romy,11971,0
Romy,418,0
Romy,12584,35
Romy,1375,0
Romy,4538,25
Romy,3458,0
Romy,2198,0
Romy,1875,0
Romy,17044,27
Romy,-1,26
Ronalda,10759,481
Ronalda,6898,611
Ronalda,17668,1003
Ronalda,2429,388
Ronalda,605,1382
Ronalda,13601,1514
Ronalda,13879,666
Ronalda,408,744
Ronalda,7810,500
Ronalda,17750,79
Ronalda,1276,148
Ronalda,10351,1242
Ronalda,9457,197
Ronalda,8839,1472
Ronalda,-1,328
Ronalda,-1,1205
Ronalda,-1,275
Ronalda,-1,828
Ronalda,4500,261
Ronalda,-1,353
Ronalda,11971,551
Ronalda,12433,1095
Ronalda,7242,1002
Ronalda,-1,1050
Ronalda,12004,150
Ronalda,14600,0
Ronalda,14513,1490
Ronalda,-1,1500
Ronalda,-1,261
Ronalda,18246,1012
Ronalda,12666,1007
Ronalda,17718,589
Ronda,687,0
Ronda,6601,0
Ronda,16940,0
Ronda,18457,105
Ronda,4089,0
Ronda,1979,0
Ronda,16939,0
Ronda,217,0
Ronda,7742,0
Ronda,7223,101
Ronda,1389,0
Ronda,1040,0
Ronda,88,0
Ronda,3171,0
Ronda,355,0
Ronda,8504,0
Ronda,576,234
Ronda,5743,83
Ronda,2612,0
Ronda,6374,0
Ronda,446,0
Ronda,154,0
Ronda,1974,0
Ronda,453,0
Ronda,10924,0
Ronda,622,0
Ronda,198,0
Ronda,3206,0
Ronda,1038,0
Ronda,16938,33
Ronda,424,0
Ronda,6609,41
Ronda,7735,142
Ronda,419,0
Ronda,7739,83
Ronda,7827,0
Ronda,-1,168
Ronda,1390,0
Ronda,1198,0
Ronnica,-1,143
Ronnica,199,159
Ronnica,207,195
Ronnica,223,103
Ronnica,618,89
Ronnica,3030,193
Ronnica,7177,93
Ronnica,1424,124
Ronnica,-1,111
Ronnica,757,115
Ronnica,430,116
Ronnica,228,159
Ronnica,1400,61
Ronnica,222,95
Ronnica,2531,79
Ronnica,190,137
Ronnica,533,129
Ronnica,154,91
Ronnica,2614,87
Ronnica,5147,112
Ronnica,860,93
Ronnica,1976,85
Ronnica,427,129
Ronnica,2533,99
Ronnica,8054,107
Ronnica,13139,218
Ronnica,3279,128
Ronnica,229,77
Ronnica,420,175
Ronnica,554,76
Ronnica,1048,102
Ronnica,416,197
Ronnica,2424,125
Ronnica,2538,100
Ronnica,2606,120
Ronnica,424,311
Ronnica,11739,93
Ronnica,2611,144
Ronnica,4115,65
Ronnica,2137,101
Ronnica,1390,227
Ronnica,15958,194
Ronny,-1,145
Ronny,-1,4794
Ronny,-1,791
Ronny,4143,4013
Ronny,3674,4115
Ronny,-1,1550
Ronny,9374,3642
Ronny,8454,4326
Ronny,11686,4657
Ronny,5744,2675
Ronny,9564,2568
Ronny,11384,2520
Ronny,7199,3627
Ronny,2703,994
Ronny,-1,3335
Ronny,1103,3306
Ronny,9308,3714
Ronny,4956,3818
Ronny,11174,613
Ronny,-1,2792
Ronny,11650,742
Ronny,5003,4196
Rora,544,1366
Rora,1934,653
Rora,915,209
Rora,293,380
Rora,325,1455
Rora,333,1011
Rora,11230,6031
Rora,295,3489
Rora,13393,8234
Rora,306,1299
Rora,386,245
Rora,292,5436
Rora,-1,1355
Rora,161,415
Rora,378,1062
Rora,320,378
Rora,-1,515
Rora,1451,379
Rora,318,1171
Rora,290,2338
Rora,308,348
Rora,466,674
Rora,317,294
Rora,55,2349
Rora,89,11555
Rora,2020,350
Rora,67,1509
Rora,257,1530
Rora,538,226
Rora,543,652
Rora,2502,4232
Rora,-1,789
Rora,302,1398
Rora,14973,7484
Rora,498,334
Rora,542,435
Rora,288,3373
Rora,686,418
Rora,701,7132
Rora,9553,9363
Rora,-1,4290
Rora,704,415
Rora,349,2251
Rora,-1,3351
Rora,4716,357
Rora,2548,433
Rorie,464,3168
Rorie,544,107
Rorie,1071,44
Rorie,915,149
Rorie,-1,760
Rorie,325,50
Rorie,7295,1842
Rorie,333,126
Rorie,455,382
Rorie,295,241
Rorie,306,999
Rorie,289,608
Rorie,386,1450
Rorie,292,949
Rorie,324,113
Rorie,4565,47
Rorie,161,174
Rorie,320,73
Rorie,4769,60
Rorie,1021,160
Rorie,13376,183
Rorie,18696,531
Rorie,3397,56
Rorie,644,201
Rorie,458,96
Rorie,308,143
Rorie,4770,33
Rorie,300,136
Rorie,466,1159
Rorie,332,133
Rorie,89,535
Rorie,2020,164
Rorie,532,73
Rorie,2543,145
Rorie,11649,464
Rorie,4765,307
Rorie,4766,258
Rorie,498,105
Rorie,7652,1396
Rorie,1513,69
Rorie,8179,483
Rorie,10026,163
Rorie,288,1824
Rorie,4768,87
Rorie,-1,1233
Rorie,701,180
Rorie,541,28
Rorie,296,109
Rorie,907,37
Rorie,3209,40
Rorie,4771,47
Rorie,908,37
Rorie,-1,1935
Rory,2146,87
Rory,11123,90
Rory,53,32
Rory,2668,100
Rory,3681,42
Rory,603,92
Rory,1745,59
Rory,756,61
Rory,7954,100
Rory,744,678
Rory,748,96
Rory,2677,53
Rory,2670,135
Rory,2672,76
Rory,1716,116
Rory,10517,42
Rory,-1,242
Rory,2675,48
Rory,1781,35
Rory,1965,43
Rory,4865,32
Rory,16332,55
Rory,2671,59
Rory,11128,35
Rory,1772,64
Rory,778,41
Rory,1156,23
Rory,2673,97
Rory,81,42
Rory,772,558
Rory,11126,42
Rory,1912,129
Rory,-1,465
Rory,616,115
Rory,2691,72
Rory,1835,33
Rory,2667,59
Rory,4499,582
Rory,-1,304
Rory,2676,99
Rory,6582,38
Rory,1222,116
Rory,11712,163
Rory,-1,514
Rory,3391,118
Rory,444,29
Rory,11127,38
Rory,2669,86
Rosa,2055,482
Rosa,207,156
Rosa,196,562
Rosa,250,1114
Rosa,245,80
Rosa,13354,124
Rosa,11833,292
Rosa,4280,460
Rosa,11834,279
Rosa,1372,245
Rosa,2342,290
Rosa,11836,145
Rosa,9529,105
Rosa,1244,556
Rosa,728,184
Rosa,-1,526
Rosa,3730,140
Rosa,1249,625
Rosa,3400,206
Rosa,1639,411
Rosa,733,203
Rosa,1411,127
Rosa,1981,80
Rosa,1412,856
Rosa,13932,100
Rosa,630,258
Rosa,8291,620
Rosa,234,100
Rosa,11835,173
Rosa,614,501
Rosa,-1,685
Rosa,-1,713
Rosa,983,184
Rosa,8493,456
Rosa,1814,184
Rosa,2265,108
Rosa,1351,134
Rosa,227,648
Rosa,4251,99
Rosa,511,279
Rosa,1109,188
Rosabel,2179,234
Rosabel,619,366
Rosabel,2912,416
Rosabel,2930,148
Rosabel,2919,314
Rosabel,2910,582
Rosabel,2903,1466
Rosabel,249,351
Rosabel,1622,134
Rosabel,2911,364
Rosabel,2929,186
Rosabel,6555,1073
Rosabel,2924,296
Rosabel,1640,306
Rosabel,276,124
Rosabel,1941,125
Rosabel,2927,192
Rosabel,9326,1264
Rosabel,1613,504
Rosabel,2913,423
Rosabel,2920,228
Rosabel,2918,345
Rosabel,2915,435
Rosabel,2922,307
Rosabel,527,388
Rosabel,2916,489
Rosabel,2923,202
Rosabel,2926,212
Rosabel,267,2531
Rosabel,234,210
Rosabel,2925,164
Rosabel,248,876
Rosabel,1952,242
Rosabel,2914,407
Rosabel,2907,820
Rosabel,2906,919
Rosabel,2932,125
Rosabel,2226,207
Rosabel,2904,1172
Rosabel,9245,1347
Rosabel,2931,150
Rosabel,2899,843
Rosabel,5076,1454
Rosalia,333,332
Rosalia,7903,636
Rosalia,2444,183
Rosalia,212,401
Rosalia,11413,128
Rosalia,951,154
Rosalia,289,319
Rosalia,734,309
Rosalia,2902,180
Rosalia,3889,149
Rosalia,2229,598
Rosalia,599,117
Rosalia,681,177
Rosalia,97,222
Rosalia,235,158
Rosalia,192,176
Rosalia,1244,144
Rosalia,475,102
Rosalia,-1,236
Rosalia,1633,112
Rosalia,986,189
Rosalia,906,133
Rosalia,679,976
Rosalia,13831,112
Rosalia,733,134
Rosalia,718,291
Rosalia,300,216
Rosalia,291,115
Rosalia,15201,850
Rosalia,89,218
Rosalia,2029,122
Rosalia,851,193
Rosalia,461,300
Rosalia,2531,207
Rosalia,3306,144
Rosalia,998,99
Rosalia,302,107
Rosalia,498,139
Rosalia,1414,193
Rosalia,13830,170
Rosalia,715,332
Rosalia,13069,161
Rosalia,6784,181
Rosalia,-1,549
Rosalia,344,344
Rosalia,1242,137
Rosalia,227,209
Rosalia,16683,276
Rosalia,554,128
Rosalia,187,108
Rosalinda,-1,1043
Rosalinda,9284,965
Rosalinda,3789,369
Rosalinda,206,264
Rosalinda,196,251
Rosalinda,985,289
Rosalinda,9800,245
Rosalinda,599,931
Rosalinda,11848,274
Rosalinda,1227,446
Rosalinda,51,423
Rosalinda,1892,236
Rosalinda,3992,210
Rosalinda,1090,237
Rosalinda,1027,179
Rosalinda,4616,206
Rosalinda,98,210
